Geneid	final_project/original_files/tophat_mapping_hits_results.sam
Zm00001d013990	0
Zm00001d013991	0
Zm00001d013992	0
Zm00001d013993	0
Zm00001d013994	0
Zm00001d013995	0
Zm00001d013996	0
Zm00001d013997	0
Zm00001d013999	1
Zm00001d014000	0
Zm00001d014001	0
Zm00001d014003	0
Zm00001d014005	0
Zm00001d014006	0
Zm00001d014007	0
Zm00001d014008	0
Zm00001d014009	0
Zm00001d014011	0
Zm00001d014013	0
Zm00001d014015	0
Zm00001d014016	0
Zm00001d014017	0
Zm00001d014018	0
Zm00001d014019	3
Zm00001d014020	0
Zm00001d014021	0
Zm00001d014024	0
Zm00001d014025	0
Zm00001d014026	0
Zm00001d014027	0
Zm00001d014029	0
Zm00001d014030	0
Zm00001d014031	0
Zm00001d014032	0
Zm00001d014033	0
Zm00001d014035	0
Zm00001d014036	0
Zm00001d014037	1
Zm00001d014038	1
Zm00001d014039	0
Zm00001d014040	0
Zm00001d014043	0
Zm00001d014046	0
Zm00001d014049	0
Zm00001d014050	0
Zm00001d014051	0
Zm00001d014052	0
Zm00001d014053	0
Zm00001d014054	0
Zm00001d014055	4
Zm00001d014056	0
Zm00001d014058	1
Zm00001d014060	0
Zm00001d014061	0
Zm00001d014062	0
Zm00001d014063	0
Zm00001d014064	0
Zm00001d014065	0
Zm00001d014066	0
Zm00001d014070	0
Zm00001d014072	0
Zm00001d014073	0
Zm00001d014074	0
Zm00001d014075	0
Zm00001d014076	0
Zm00001d014078	1
Zm00001d014079	3
Zm00001d014080	0
Zm00001d014081	0
Zm00001d014082	0
Zm00001d014083	0
Zm00001d014084	0
Zm00001d014085	2
Zm00001d014086	0
Zm00001d014087	0
Zm00001d014088	0
Zm00001d014089	0
Zm00001d014090	0
Zm00001d014091	0
Zm00001d014093	0
Zm00001d014094	0
Zm00001d014097	0
Zm00001d014098	1
Zm00001d014099	0
Zm00001d014100	0
Zm00001d014101	0
Zm00001d014102	0
Zm00001d014103	0
Zm00001d014104	0
Zm00001d014106	0
Zm00001d014107	0
Zm00001d014108	0
Zm00001d014109	1
Zm00001d014110	0
Zm00001d014111	0
Zm00001d014112	0
Zm00001d014113	0
Zm00001d014114	0
Zm00001d014115	0
Zm00001d014116	5
Zm00001d014117	0
Zm00001d014118	0
Zm00001d014119	0
Zm00001d014121	0
Zm00001d014122	2
Zm00001d014123	0
Zm00001d014124	0
Zm00001d014126	0
Zm00001d014127	0
Zm00001d014128	0
Zm00001d014129	2
Zm00001d014132	0
Zm00001d014133	0
Zm00001d014134	0
Zm00001d014135	2
Zm00001d014136	0
Zm00001d014138	1
Zm00001d014139	0
Zm00001d014140	0
Zm00001d014141	0
Zm00001d014142	0
Zm00001d014143	0
Zm00001d014145	0
Zm00001d014146	0
Zm00001d014147	0
Zm00001d014148	0
Zm00001d014149	0
Zm00001d014150	1
Zm00001d014151	0
Zm00001d014152	2
Zm00001d014153	0
Zm00001d014155	0
Zm00001d014157	0
Zm00001d014158	0
Zm00001d014159	0
Zm00001d014160	0
Zm00001d014161	0
Zm00001d014162	0
Zm00001d014163	0
Zm00001d014164	0
Zm00001d014165	0
Zm00001d014166	0
Zm00001d014167	0
Zm00001d014168	0
Zm00001d014169	0
Zm00001d014170	0
Zm00001d014171	0
Zm00001d014172	0
Zm00001d014173	0
Zm00001d014175	0
Zm00001d014177	0
Zm00001d014178	1
Zm00001d014179	0
Zm00001d014180	0
Zm00001d014181	1
Zm00001d014183	0
Zm00001d014184	0
Zm00001d014185	1
Zm00001d014186	0
Zm00001d014187	0
Zm00001d014188	0
Zm00001d014189	1
Zm00001d014190	0
Zm00001d014191	0
Zm00001d014192	2
Zm00001d014193	1
Zm00001d014194	0
Zm00001d014195	0
Zm00001d014196	1
Zm00001d014198	0
Zm00001d014199	2
Zm00001d014200	0
Zm00001d014201	0
Zm00001d014202	0
Zm00001d014203	0
Zm00001d014204	0
Zm00001d014205	0
Zm00001d014207	0
Zm00001d014208	0
Zm00001d014209	0
Zm00001d014210	0
Zm00001d014212	0
Zm00001d014216	0
Zm00001d014217	0
Zm00001d014219	0
Zm00001d014222	0
Zm00001d014223	0
Zm00001d014224	1
Zm00001d014226	0
Zm00001d014227	0
Zm00001d014232	4
Zm00001d014233	0
Zm00001d014235	0
Zm00001d014236	0
Zm00001d014237	0
Zm00001d014239	0
Zm00001d014241	0
Zm00001d014242	0
Zm00001d014243	0
Zm00001d014244	0
Zm00001d014246	0
Zm00001d014249	0
Zm00001d014250	0
Zm00001d014252	0
Zm00001d014253	0
Zm00001d014254	1
Zm00001d014255	17
Zm00001d014256	0
Zm00001d014258	0
Zm00001d014260	0
Zm00001d014261	0
Zm00001d014262	0
Zm00001d014263	0
Zm00001d014267	0
Zm00001d014268	0
Zm00001d014269	0
Zm00001d014270	0
Zm00001d014271	0
Zm00001d014272	1
Zm00001d014275	0
Zm00001d014276	0
Zm00001d014278	1
Zm00001d014280	0
Zm00001d014282	0
Zm00001d014284	1
Zm00001d014285	0
Zm00001d014286	2
Zm00001d014290	2
Zm00001d014291	2
Zm00001d014292	0
Zm00001d014294	0
Zm00001d014297	0
Zm00001d014299	1
Zm00001d014300	0
Zm00001d014302	0
Zm00001d014303	3
Zm00001d014304	0
Zm00001d014306	0
Zm00001d014308	0
Zm00001d014309	0
Zm00001d014311	0
Zm00001d014313	0
Zm00001d014314	0
Zm00001d014315	0
Zm00001d014316	0
Zm00001d014317	1
Zm00001d014318	0
Zm00001d014319	0
Zm00001d014321	0
Zm00001d014324	1
Zm00001d014325	0
Zm00001d014326	0
Zm00001d014327	0
Zm00001d014328	0
Zm00001d014329	0
Zm00001d014330	1
Zm00001d014331	0
Zm00001d014332	0
Zm00001d014333	0
Zm00001d014335	0
Zm00001d014337	3
Zm00001d014338	1
Zm00001d014340	1
Zm00001d014341	1
Zm00001d014343	1
Zm00001d014344	2
Zm00001d014345	0
Zm00001d014347	4
Zm00001d014348	4
Zm00001d014349	7
Zm00001d014350	0
Zm00001d014351	0
Zm00001d014352	0
Zm00001d014353	0
Zm00001d014355	0
Zm00001d014356	0
Zm00001d014357	0
Zm00001d014358	1
Zm00001d014359	0
Zm00001d014360	5
Zm00001d014361	0
Zm00001d014364	0
Zm00001d014365	0
Zm00001d014366	0
Zm00001d014367	0
Zm00001d014368	0
Zm00001d014369	0
Zm00001d014373	0
Zm00001d014376	0
Zm00001d014377	2
Zm00001d014378	0
Zm00001d014379	0
Zm00001d014381	0
Zm00001d014382	0
Zm00001d014383	0
Zm00001d014384	0
Zm00001d014385	0
Zm00001d014386	0
zma-MIR160b	0
Zm00001d014387	1
Zm00001d014388	0
Zm00001d014389	0
Zm00001d014391	0
Zm00001d014392	0
Zm00001d014393	0
Zm00001d014394	0
Zm00001d014395	0
Zm00001d014396	0
Zm00001d014397	0
Zm00001d014398	0
Zm00001d014399	0
Zm00001d014400	0
Zm00001d014401	0
Zm00001d014405	1
Zm00001d014406	0
Zm00001d014407	0
Zm00001d014408	0
Zm00001d014409	0
Zm00001d014411	0
Zm00001d014412	0
Zm00001d014413	2
Zm00001d014414	1
Zm00001d014415	0
Zm00001d014416	0
Zm00001d014417	0
Zm00001d014418	0
Zm00001d014419	0
Zm00001d014421	0
Zm00001d014422	0
Zm00001d014423	1
Zm00001d014424	0
Zm00001d014425	0
Zm00001d014426	0
Zm00001d014427	1
Zm00001d014428	1
Zm00001d014429	0
Zm00001d014434	0
Zm00001d014435	0
Zm00001d014436	1
Zm00001d014438	0
Zm00001d014442	0
Zm00001d014443	1
Zm00001d014444	0
Zm00001d014445	0
Zm00001d014446	1
Zm00001d014447	0
Zm00001d014449	1
Zm00001d014451	0
Zm00001d014452	0
Zm00001d014453	0
Zm00001d014454	0
Zm00001d014455	0
Zm00001d014456	0
Zm00001d014458	4
Zm00001d014459	0
Zm00001d014460	0
Zm00001d014461	0
Zm00001d014462	1
Zm00001d014463	0
Zm00001d014464	0
Zm00001d014467	0
Zm00001d014468	4
Zm00001d014469	0
Zm00001d014470	0
Zm00001d014471	0
Zm00001d014472	0
Zm00001d014473	0
Zm00001d014474	0
Zm00001d014475	0
Zm00001d014476	0
Zm00001d014477	0
Zm00001d014478	0
Zm00001d014479	0
Zm00001d014481	0
Zm00001d014482	0
Zm00001d014483	0
Zm00001d014485	0
Zm00001d014486	0
Zm00001d014487	0
Zm00001d014488	2
Zm00001d014489	1
Zm00001d014490	0
Zm00001d014491	1
Zm00001d014492	0
Zm00001d014493	0
Zm00001d014494	0
Zm00001d014495	0
Zm00001d014496	0
Zm00001d014497	1
Zm00001d014498	0
Zm00001d014499	0
Zm00001d014500	0
Zm00001d014503	0
Zm00001d014505	0
Zm00001d014506	0
Zm00001d014507	0
Zm00001d014508	0
Zm00001d014509	0
Zm00001d014510	0
Zm00001d014511	0
Zm00001d014512	1
Zm00001d014513	0
Zm00001d014514	0
Zm00001d014515	0
Zm00001d014516	0
Zm00001d014517	0
Zm00001d014518	0
Zm00001d014519	3
Zm00001d014520	0
Zm00001d014521	0
Zm00001d014523	0
Zm00001d014524	1
Zm00001d014525	0
Zm00001d014526	0
Zm00001d014527	8
Zm00001d014528	13
Zm00001d014529	0
Zm00001d014530	0
Zm00001d014532	0
Zm00001d014533	0
Zm00001d014535	0
Zm00001d014540	0
Zm00001d014542	0
Zm00001d014543	0
Zm00001d014544	0
Zm00001d014546	0
Zm00001d014547	0
Zm00001d014548	0
Zm00001d014549	0
Zm00001d014550	0
Zm00001d014553	0
Zm00001d014554	0
Zm00001d014555	0
Zm00001d014556	0
Zm00001d014557	0
Zm00001d014558	0
Zm00001d014559	0
Zm00001d014560	0
Zm00001d014561	0
Zm00001d014562	3
Zm00001d014563	0
Zm00001d014564	16
Zm00001d014565	0
Zm00001d014567	0
Zm00001d014568	1
Zm00001d014569	0
Zm00001d014570	0
Zm00001d014571	6
Zm00001d014572	3
Zm00001d014574	0
Zm00001d014575	1
Zm00001d014577	0
Zm00001d014580	0
Zm00001d014581	0
Zm00001d014582	0
Zm00001d014583	0
Zm00001d014584	2
Zm00001d014585	2
Zm00001d014587	0
Zm00001d014588	0
Zm00001d014589	0
Zm00001d014590	0
Zm00001d014591	0
Zm00001d014592	0
Zm00001d014593	0
Zm00001d014594	1
Zm00001d014595	0
Zm00001d014596	0
Zm00001d014597	0
Zm00001d014598	0
Zm00001d014599	0
Zm00001d014600	6
Zm00001d014601	0
Zm00001d014602	0
Zm00001d014603	0
Zm00001d014606	0
Zm00001d014608	0
Zm00001d014609	2
Zm00001d014610	0
Zm00001d014611	0
Zm00001d014612	0
Zm00001d014613	0
Zm00001d014614	0
Zm00001d014615	0
Zm00001d014616	0
Zm00001d014617	0
Zm00001d014618	0
Zm00001d014619	0
Zm00001d014620	0
Zm00001d014621	0
Zm00001d014623	0
Zm00001d014624	0
Zm00001d014625	0
Zm00001d014626	2
Zm00001d014628	0
Zm00001d014629	0
Zm00001d014630	0
Zm00001d014632	0
Zm00001d014635	0
Zm00001d014636	0
Zm00001d014637	0
Zm00001d014639	0
Zm00001d014640	0
Zm00001d014641	0
Zm00001d014642	0
Zm00001d014643	0
Zm00001d014644	0
Zm00001d014645	0
Zm00001d014646	0
Zm00001d014647	0
Zm00001d014648	1
Zm00001d014649	0
Zm00001d014650	0
Zm00001d014652	0
Zm00001d014654	0
Zm00001d014655	0
Zm00001d014656	0
Zm00001d014657	0
Zm00001d014658	0
Zm00001d014659	1
Zm00001d014660	0
Zm00001d014661	0
Zm00001d014663	0
Zm00001d014664	1
Zm00001d014665	1
Zm00001d014666	0
Zm00001d014667	0
Zm00001d014668	1
Zm00001d014669	2
Zm00001d014670	0
Zm00001d014671	0
Zm00001d014672	0
Zm00001d014673	1
Zm00001d014674	0
Zm00001d014675	0
Zm00001d014679	1
Zm00001d014680	0
Zm00001d014681	0
Zm00001d014682	0
Zm00001d014683	2
Zm00001d014685	0
Zm00001d014686	0
Zm00001d014687	0
Zm00001d014688	0
Zm00001d014689	2
Zm00001d014690	0
Zm00001d014692	1
Zm00001d014693	0
Zm00001d014695	0
Zm00001d014696	0
Zm00001d014697	0
Zm00001d014698	1
Zm00001d014699	0
Zm00001d014700	0
Zm00001d014701	0
Zm00001d014702	0
Zm00001d014703	0
Zm00001d014704	0
Zm00001d014705	0
Zm00001d014707	0
Zm00001d014708	0
Zm00001d014710	0
Zm00001d014711	0
Zm00001d014712	0
Zm00001d014714	0
Zm00001d014715	2
Zm00001d014716	8
Zm00001d014717	0
Zm00001d014718	0
Zm00001d014719	1
Zm00001d014721	0
Zm00001d014722	0
Zm00001d014723	1
Zm00001d014724	1
Zm00001d014725	0
Zm00001d014726	0
Zm00001d014727	0
Zm00001d014728	0
Zm00001d014729	0
Zm00001d014730	0
Zm00001d014731	0
Zm00001d014732	1
Zm00001d014733	1
Zm00001d014734	2
Zm00001d014735	0
Zm00001d014736	0
Zm00001d014737	0
Zm00001d014738	0
Zm00001d014739	0
Zm00001d014741	0
Zm00001d014742	1
Zm00001d014743	0
Zm00001d014744	1
Zm00001d014745	0
Zm00001d014748	1
Zm00001d014749	1
Zm00001d014750	3
Zm00001d014751	0
Zm00001d014752	0
Zm00001d014753	1
Zm00001d014755	1
Zm00001d014756	0
Zm00001d014757	0
Zm00001d014758	0
Zm00001d014759	1
Zm00001d014760	0
Zm00001d014761	0
Zm00001d014762	0
Zm00001d014763	1
Zm00001d014764	1
Zm00001d014765	0
Zm00001d014766	0
Zm00001d014768	0
Zm00001d014769	0
Zm00001d014770	0
Zm00001d014771	0
Zm00001d014772	1
Zm00001d014773	0
Zm00001d014774	0
Zm00001d014775	5
Zm00001d014778	2
Zm00001d014779	1
Zm00001d014780	0
Zm00001d014781	0
Zm00001d014782	1
Zm00001d014783	0
Zm00001d014785	1
Zm00001d014786	1
Zm00001d014787	0
Zm00001d014788	0
Zm00001d014789	1
Zm00001d014790	2
Zm00001d014791	0
Zm00001d014792	0
Zm00001d014793	0
Zm00001d014794	1
Zm00001d014795	0
Zm00001d014796	2
Zm00001d014797	0
Zm00001d014802	1
Zm00001d014804	0
Zm00001d014806	0
Zm00001d014807	0
Zm00001d014808	0
Zm00001d014809	2
Zm00001d014811	1
Zm00001d014812	0
Zm00001d014813	0
Zm00001d014814	0
Zm00001d014816	1
Zm00001d014817	0
Zm00001d014818	0
Zm00001d014819	0
Zm00001d014820	1
Zm00001d014821	0
Zm00001d014823	0
Zm00001d014824	0
Zm00001d014826	0
Zm00001d014829	0
Zm00001d014830	0
Zm00001d014831	0
Zm00001d014832	0
Zm00001d014833	0
Zm00001d014834	0
Zm00001d014835	0
Zm00001d014837	0
Zm00001d014838	0
Zm00001d014839	0
Zm00001d014840	1
Zm00001d014841	0
Zm00001d014842	0
Zm00001d014843	0
Zm00001d014844	2
Zm00001d014845	0
Zm00001d014846	0
Zm00001d014848	3
Zm00001d014849	0
Zm00001d014850	0
Zm00001d014851	0
Zm00001d014852	0
Zm00001d014853	0
Zm00001d014854	0
Zm00001d014855	0
Zm00001d014858	2
Zm00001d014861	0
Zm00001d014862	1
Zm00001d014863	0
Zm00001d014864	0
Zm00001d014865	1
Zm00001d014866	0
Zm00001d014867	8
Zm00001d014868	0
Zm00001d014872	0
Zm00001d014873	0
Zm00001d014874	0
Zm00001d014875	1
Zm00001d014876	4
Zm00001d014877	0
Zm00001d014878	0
Zm00001d014879	2
Zm00001d014880	1
Zm00001d014881	0
Zm00001d014882	0
Zm00001d014883	1
Zm00001d014884	0
Zm00001d014885	0
Zm00001d014886	0
Zm00001d014887	1
Zm00001d014888	0
Zm00001d014889	0
Zm00001d014890	0
Zm00001d014893	0
Zm00001d014894	0
Zm00001d014895	1
Zm00001d014896	0
Zm00001d014897	0
Zm00001d014898	1
Zm00001d014899	0
Zm00001d014900	3
Zm00001d014901	1
Zm00001d014902	0
Zm00001d014903	0
Zm00001d014905	0
Zm00001d014906	0
Zm00001d014908	0
Zm00001d014909	0
Zm00001d014910	0
Zm00001d014911	0
Zm00001d014912	0
Zm00001d014913	0
Zm00001d014914	0
Zm00001d014915	0
Zm00001d014916	0
Zm00001d014917	0
Zm00001d014918	0
Zm00001d014919	4
Zm00001d014920	2
Zm00001d014922	0
Zm00001d014924	1
Zm00001d014925	0
Zm00001d014926	0
Zm00001d014927	0
Zm00001d014928	0
Zm00001d014931	0
Zm00001d014932	0
Zm00001d014933	0
Zm00001d014937	0
Zm00001d014938	0
Zm00001d014940	0
Zm00001d014943	1
Zm00001d014944	0
Zm00001d014945	0
Zm00001d014946	1
Zm00001d014947	1
Zm00001d014948	0
Zm00001d014949	0
Zm00001d014950	0
Zm00001d014951	0
Zm00001d014952	0
Zm00001d014953	0
Zm00001d014954	0
Zm00001d014957	3
Zm00001d014958	0
Zm00001d014960	0
Zm00001d014961	1
Zm00001d014962	0
Zm00001d014963	0
Zm00001d014964	0
Zm00001d014965	0
Zm00001d014966	0
Zm00001d014967	3
Zm00001d014968	0
Zm00001d014969	0
Zm00001d014970	0
Zm00001d014971	0
Zm00001d014972	0
Zm00001d014973	2
Zm00001d014974	0
Zm00001d014975	0
Zm00001d014976	0
Zm00001d014977	3
Zm00001d014978	0
Zm00001d014983	0
Zm00001d014984	0
Zm00001d014985	0
Zm00001d014986	1
Zm00001d014987	0
Zm00001d014988	0
Zm00001d014989	0
Zm00001d014990	0
Zm00001d014991	3
Zm00001d014992	0
Zm00001d014993	0
Zm00001d014994	0
Zm00001d014995	0
Zm00001d014996	0
Zm00001d014997	0
Zm00001d014998	1
Zm00001d015000	0
Zm00001d015001	0
Zm00001d015002	1
Zm00001d015003	0
Zm00001d015004	2
Zm00001d015005	0
Zm00001d015006	1
Zm00001d015007	0
Zm00001d015008	0
Zm00001d015009	0
Zm00001d015010	0
Zm00001d015011	0
Zm00001d015012	0
Zm00001d015013	0
Zm00001d015014	0
Zm00001d015015	0
Zm00001d015016	0
Zm00001d015017	0
Zm00001d015018	0
Zm00001d015019	0
Zm00001d015020	0
Zm00001d015021	0
Zm00001d015022	0
Zm00001d015024	0
Zm00001d015025	0
Zm00001d015026	1
Zm00001d015028	0
Zm00001d015029	0
Zm00001d015030	2
Zm00001d015031	0
Zm00001d015032	0
Zm00001d015033	0
Zm00001d015034	1
Zm00001d015035	0
Zm00001d015036	0
Zm00001d015037	0
Zm00001d015038	0
Zm00001d015039	0
Zm00001d015040	0
Zm00001d015041	0
Zm00001d015042	0
Zm00001d015043	0
Zm00001d015044	0
Zm00001d015045	0
Zm00001d015046	0
Zm00001d015047	0
Zm00001d015050	0
Zm00001d015052	0
Zm00001d015053	0
Zm00001d015054	0
Zm00001d015055	0
Zm00001d015057	0
Zm00001d015058	9
Zm00001d015059	0
Zm00001d015060	1
Zm00001d015061	1
Zm00001d015062	0
Zm00001d015063	0
Zm00001d015064	0
Zm00001d015065	0
Zm00001d015066	0
Zm00001d015067	0
Zm00001d015068	0
Zm00001d015070	0
Zm00001d015071	0
Zm00001d015072	0
Zm00001d015073	0
Zm00001d015074	0
Zm00001d015075	0
Zm00001d015076	0
Zm00001d015077	0
Zm00001d015078	0
Zm00001d015079	0
Zm00001d015082	1
Zm00001d015083	0
Zm00001d015084	5
Zm00001d015085	0
Zm00001d015086	1
Zm00001d015088	1
Zm00001d015089	0
Zm00001d015090	0
Zm00001d015091	1
Zm00001d015092	0
Zm00001d015093	0
Zm00001d015094	0
Zm00001d015095	0
Zm00001d015096	0
Zm00001d015097	0
Zm00001d015098	0
Zm00001d015100	0
Zm00001d015101	0
Zm00001d015102	0
Zm00001d015103	4
Zm00001d015104	0
Zm00001d015107	0
Zm00001d015108	0
Zm00001d015114	0
Zm00001d015115	0
Zm00001d015116	0
Zm00001d015117	0
Zm00001d015118	0
Zm00001d015119	0
Zm00001d015120	0
Zm00001d015121	1
Zm00001d015122	0
Zm00001d015123	2
Zm00001d015124	0
zma-MIR168a	1008
Zm00001d015125	0
Zm00001d015126	0
Zm00001d015127	0
Zm00001d015129	0
Zm00001d015130	0
Zm00001d015131	11
Zm00001d015132	0
Zm00001d015133	0
Zm00001d015134	0
Zm00001d015135	0
Zm00001d015136	0
Zm00001d015137	0
Zm00001d015138	159
Zm00001d015139	0
Zm00001d015140	0
Zm00001d015141	0
Zm00001d015142	0
Zm00001d015143	0
Zm00001d015145	0
Zm00001d015146	0
Zm00001d015147	0
Zm00001d015148	1
Zm00001d015150	0
Zm00001d015151	0
Zm00001d015152	2
Zm00001d015153	0
Zm00001d015156	0
Zm00001d015157	0
Zm00001d015158	0
Zm00001d015161	0
Zm00001d015162	0
Zm00001d015163	0
Zm00001d015164	0
Zm00001d015168	0
Zm00001d015169	0
Zm00001d015170	0
Zm00001d015171	0
Zm00001d015172	0
Zm00001d015173	0
Zm00001d015174	4
Zm00001d015175	0
Zm00001d015176	0
Zm00001d015179	0
Zm00001d015180	1
Zm00001d015181	0
Zm00001d015182	1
Zm00001d015183	0
Zm00001d015184	0
Zm00001d015186	0
Zm00001d015187	0
Zm00001d015188	0
Zm00001d015189	0
Zm00001d015191	0
Zm00001d015192	0
Zm00001d015193	0
Zm00001d015194	0
Zm00001d015195	0
Zm00001d015196	0
Zm00001d015197	0
Zm00001d015198	0
Zm00001d015200	0
Zm00001d015201	0
Zm00001d015202	0
Zm00001d015203	0
Zm00001d015204	2
Zm00001d015205	1
Zm00001d015206	0
Zm00001d015208	0
Zm00001d015209	0
Zm00001d015210	0
Zm00001d015211	0
Zm00001d015212	1
Zm00001d015213	0
Zm00001d015215	0
Zm00001d015216	0
Zm00001d015217	0
Zm00001d015219	0
Zm00001d015220	0
Zm00001d015221	0
Zm00001d015223	0
Zm00001d015224	0
Zm00001d015225	0
Zm00001d015226	0
Zm00001d015228	0
Zm00001d015227	0
Zm00001d015229	0
Zm00001d015231	0
Zm00001d015232	0
Zm00001d015233	0
Zm00001d015234	0
Zm00001d015238	0
Zm00001d015239	2
Zm00001d015240	0
Zm00001d015241	9
Zm00001d015242	0
Zm00001d015243	0
Zm00001d015244	0
Zm00001d015245	7
Zm00001d015246	0
Zm00001d015247	1
Zm00001d015248	1
Zm00001d015249	1
Zm00001d015251	2
Zm00001d015252	0
Zm00001d015253	0
Zm00001d015254	0
Zm00001d015255	0
Zm00001d015256	0
Zm00001d015257	1
Zm00001d015258	0
Zm00001d015259	1
Zm00001d015260	1
Zm00001d015262	0
Zm00001d015263	0
Zm00001d015265	0
Zm00001d015268	0
Zm00001d015269	0
Zm00001d015270	0
Zm00001d015272	2
Zm00001d015274	0
Zm00001d015275	0
Zm00001d015276	0
Zm00001d015277	0
Zm00001d015278	0
Zm00001d015279	1
Zm00001d015280	0
Zm00001d015281	0
Zm00001d015282	0
Zm00001d015283	0
Zm00001d015284	0
Zm00001d015285	0
Zm00001d015286	0
Zm00001d015288	0
Zm00001d015289	2
Zm00001d015290	1
Zm00001d015291	0
Zm00001d015292	0
Zm00001d015293	1
Zm00001d015294	0
Zm00001d015295	0
Zm00001d015296	0
Zm00001d015297	0
Zm00001d015298	0
Zm00001d015299	0
Zm00001d015300	0
Zm00001d015301	0
Zm00001d015302	1
Zm00001d015306	0
Zm00001d015307	0
Zm00001d015308	0
Zm00001d015309	0
Zm00001d015310	0
Zm00001d015311	0
Zm00001d015312	0
Zm00001d015313	0
Zm00001d015314	0
Zm00001d015315	0
Zm00001d015319	0
Zm00001d015320	1
Zm00001d015322	0
Zm00001d015323	0
Zm00001d015324	0
zma-MIR397b	154
Zm00001d015325	0
Zm00001d015326	0
Zm00001d015327	8
Zm00001d015328	38
Zm00001d015329	0
Zm00001d015330	0
Zm00001d015331	0
Zm00001d015332	0
Zm00001d015333	0
Zm00001d015334	0
Zm00001d015335	0
Zm00001d015338	0
Zm00001d015339	0
Zm00001d015340	0
Zm00001d015341	0
Zm00001d015342	0
Zm00001d015344	0
Zm00001d015345	0
Zm00001d015346	0
Zm00001d015347	0
Zm00001d015348	0
Zm00001d015349	0
Zm00001d015350	0
Zm00001d015352	0
Zm00001d015353	0
Zm00001d015354	0
Zm00001d015355	0
Zm00001d015356	0
Zm00001d015358	0
Zm00001d015359	0
Zm00001d015360	0
Zm00001d015361	0
Zm00001d015362	1
Zm00001d015363	0
Zm00001d015364	0
Zm00001d015366	1
Zm00001d015367	0
Zm00001d015368	0
Zm00001d015372	0
Zm00001d015374	3
Zm00001d015375	0
Zm00001d015376	8
Zm00001d015377	2
Zm00001d015378	0
Zm00001d015379	0
Zm00001d015380	0
Zm00001d015381	0
Zm00001d015382	0
Zm00001d015383	0
Zm00001d015384	1
Zm00001d015385	65
Zm00001d015386	0
Zm00001d015387	0
Zm00001d015389	0
Zm00001d015390	0
Zm00001d015391	0
Zm00001d015392	0
Zm00001d015393	0
Zm00001d015394	0
Zm00001d015395	0
Zm00001d015396	0
Zm00001d015397	0
Zm00001d015398	0
Zm00001d015399	1
Zm00001d015400	0
Zm00001d015401	0
Zm00001d015402	0
Zm00001d015403	0
Zm00001d015404	2
Zm00001d015405	0
Zm00001d015406	0
Zm00001d015407	0
Zm00001d015409	0
Zm00001d015410	0
Zm00001d015411	0
Zm00001d015412	0
Zm00001d015414	0
Zm00001d015415	0
Zm00001d015417	0
Zm00001d015419	0
Zm00001d015420	1
Zm00001d015421	0
Zm00001d015423	0
Zm00001d015424	0
Zm00001d015425	0
Zm00001d015426	2
Zm00001d015427	0
Zm00001d015428	0
Zm00001d015429	0
Zm00001d015430	0
Zm00001d015431	2
Zm00001d015432	0
Zm00001d015433	0
Zm00001d015434	1
Zm00001d015435	0
Zm00001d015436	0
Zm00001d015437	0
Zm00001d015440	0
Zm00001d015442	0
Zm00001d015443	0
Zm00001d015444	0
Zm00001d015445	0
Zm00001d015446	1
Zm00001d015447	0
Zm00001d015448	0
Zm00001d015449	1
Zm00001d015450	0
Zm00001d015451	0
Zm00001d015452	0
Zm00001d015453	0
Zm00001d015454	0
Zm00001d015455	0
Zm00001d015456	0
Zm00001d015457	0
Zm00001d015458	0
Zm00001d015459	0
Zm00001d015460	0
Zm00001d015461	0
Zm00001d015462	0
Zm00001d015463	0
Zm00001d015464	1
Zm00001d015465	0
Zm00001d015468	2
Zm00001d015469	0
Zm00001d015470	0
Zm00001d015471	0
Zm00001d015472	0
Zm00001d015473	2
Zm00001d015474	0
Zm00001d015475	0
Zm00001d015476	0
Zm00001d015477	0
Zm00001d015478	0
Zm00001d015480	0
Zm00001d015481	0
Zm00001d015482	0
Zm00001d015484	0
Zm00001d015485	0
Zm00001d015486	0
Zm00001d015487	0
Zm00001d015490	0
Zm00001d015491	0
Zm00001d015493	0
Zm00001d015495	2
Zm00001d015496	0
Zm00001d015497	0
Zm00001d015498	0
Zm00001d015499	2
Zm00001d015500	0
Zm00001d015501	0
Zm00001d015502	0
Zm00001d015504	2
Zm00001d015505	0
Zm00001d015508	0
Zm00001d015509	0
Zm00001d015512	0
Zm00001d015513	0
zma-MIR156d	13
Zm00001d015515	1
Zm00001d015517	0
Zm00001d015518	0
Zm00001d015519	0
Zm00001d015520	0
Zm00001d015521	0
Zm00001d015525	0
Zm00001d015526	0
Zm00001d015527	0
Zm00001d015529	0
Zm00001d015531	0
Zm00001d015532	0
Zm00001d015533	0
Zm00001d015534	0
Zm00001d015536	0
Zm00001d015537	0
Zm00001d015538	0
Zm00001d015541	0
Zm00001d015542	0
Zm00001d015544	0
Zm00001d015545	0
Zm00001d015546	0
Zm00001d015548	0
Zm00001d015549	1
Zm00001d015550	0
Zm00001d015551	0
Zm00001d015552	0
Zm00001d015553	0
Zm00001d015555	0
Zm00001d015556	0
Zm00001d015557	0
Zm00001d015558	0
Zm00001d015559	0
Zm00001d015560	0
Zm00001d015562	0
Zm00001d015563	0
Zm00001d015564	0
Zm00001d015566	0
Zm00001d015567	0
Zm00001d015568	1
Zm00001d015569	12
Zm00001d015570	2
Zm00001d015571	0
